count,firstDocument,lastDocument,nextUrl,resultItemList.detailUrl,resultItemList.jobTitle,resultItemList.company,resultItemList.location,resultItemList.date,,,,,
40,7038,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Understanding+the+data&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10424591/RY-BDArchDev?src=19,Big Data Architect & Big Data Developer,INENT Inc. (Innovative Enabling Technologies Inc),Fort Worth,,,,,
41,7038,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Understanding+the+data&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/RTL168431/DataArch-Remote?src=19,Data Architect - Big Data,,,,,,,
42,7038,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Understanding+the+data&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/RTX14d8e7/709470?src=19,Data Quality Analyst Real Time,Conclusive Marketing,Detroit,,,,,
43,7038,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Understanding+the+data&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/rhalfint/00350-9500204045?src=19,BSA - EDI/Healthcare,Robert Half Technology,Anaheim Hill,,,,,
44,7038,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Understanding+the+data&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/RTX19069f/739150?src=19,IT Network Administrator,Lansing Board of Water and Light,Lansing,,,,,
45,7038,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Understanding+the+data&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10507176/597346?src=19,Sr. Data Analyst,Symbiotic Consulting Group,Jacksonville,,,,,
46,7038,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Understanding+the+data&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10204393/18269BR?src=19,Senior Associate - Business Consulting,Infosys,Plano,,,,,
47,7038,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Understanding+the+data&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10115700c/514718?src=19,Business Intelligence Functional Developer,Randstad Technologies,Kansas City,,,,,
48,7038,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Understanding+the+data&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10115505/730628?src=19,SAS Developer,Technology Ventures,Washington,,,,,
49,7038,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Understanding+the+data&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/amazon20/400963?src=19,Cloud Support Associate - AWS (App),Amazon,Dallas,,,,,
50,7038,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Understanding+the+data&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/napil006/JWOJ2EESuppE?src=19,J2EE Support Engineer,Request Technology,,,,,,
count,firstDocument,lastDocument,nextUrl,resultItemList.detailUrl,resultItemList.jobTitle,resultItemList.company,resultItemList.location,resultItemList.date,,,,,
1,14003,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+skills&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/80118311/SBOB921?src=19,Genesys Consultant,Silverbull Software,Toronto,,,,,
2,14003,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+skills&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/uhgbot/677123?src=19,SharePoint Server Administator - Multiple Locations,UnitedHealth Group,Eden Prairie,,,,,
3,14003,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+skills&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10226217/29312-en_US?src=19,Senior Software Developer,CenturyLink,Bellevue,,,,,
4,14003,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+skills&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10115700c/510279?src=19,Systems Engineer,Randstad Technologies,PA,10/18/16,,,,
5,14003,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+skills&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10122789/27242?src=19,Financial Crimes Business Systems Analyst Job,First Citizens Bank,Raleigh,,,,,
6,14003,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+skills&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/cybercod/RN2-131454440?src=19,Full Stack Developer - .Net MVC,CyberCoders,West Caldwell,,,,,
7,14003,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+skills&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10117623/1847?src=19,Senior Software Engineer- API,comScore,Portland,,,,,
8,14003,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+skills&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10271304/658131?src=19,Cassandra Architect,Net2Source Inc.,Jersey City,,,,,
9,14003,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+skills&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/90878372/TE0016?src=19,Automation Tester with WebServices,Zione Solutions LLC,Baltimore,,,,,
10,14003,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+skills&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10443786/727608?src=19,Senior Data Engineer,FusionForte,Mountain View,,,,,
11,14003,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+skills&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/napil006/db2Sybase?src=19,DB2 UDB DBA,Request Technology,,,,,,
12,14003,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+skills&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/90827581/593983?src=19,Java/J2SE - SPRING - Restful,2 Bridge Partners,New York,,,,,
13,14003,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+skills&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/veredus/1066121-209?src=19,Sr. .Net Developer,Veredus,Irving,,,,,
14,14003,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+skills&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10282764/715788?src=19,Database Application Developer,Team Technology,,,,,,
15,14003,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+skills&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/RTX1b86dc/4646640?src=19,Sr. Manager of Software Engineering,LQ digital,Emeryville,,,,,
16,14003,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+skills&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/rhalfint/00610-0008854779?src=19,Database Administrator,Robert Half Technology,Berthoud,,,,,
17,14003,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+skills&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10119098/CF_QA?src=19,Software Test Engineer,Amerit Consulting,San Diego,,,,,
18,14003,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+skills&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10116730/587421?src=19,Java Developer,Alfa Services USA Inc,Orangeburg,,,,,
19,14003,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+skills&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10115700c/514335?src=19,Data Analyst - Business Operations,Randstad Technologies,Long Beach,,,,,
20,14003,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+skills&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/mitchmar1/MITCA000J804?src=19,Application Developer,Mitchell Martin,New York,,,,,
21,14003,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+skills&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10407883/344512?src=19,URGENT - Need strong OAM 11gR2 PS2 / PS3 experts with experience on OIM 11gR2 PS2 / PS3,RAAH TECHNOLOGIES INC,Atlanta,,,,,
22,14003,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+skills&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10333482/703223?src=19,Analytics Analyst,Lawrence Harvey,Pittsburgh,,,,,
23,14003,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+skills&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/rhalfint/00900-0008850070?src=19,Systems Administrator,Robert Half Technology,Atlanta,,,,,
24,14003,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+skills&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10432313/50146?src=19,Windows Systems Programmer,Bloomberg L.P.,New York,,,,,
25,14003,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+skills&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/cybercod/CW1-13240651?src=19,C# .NET Developer - SQL,,,,,,,
26,14003,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+skills&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10106023/77483?src=19,System Administrator (Relocation Provided),Vision Technology Services,,,,,,
27,14003,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+skills&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/kforcecx/ITWQG1571617?src=19,Java Developer,Kforce Inc.,Irving,,,,,
28,14003,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+skills&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10106525/24153222000006302?src=19,Sales Force Effectiveness Consultant,Deloitte,Houston,,,,,
29,14003,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+skills&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10430981/701379?src=19,Web Application Developer,Zachary Piper,cary,,,,,
30,14003,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+skills&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/cxbcsi/Job28129?src=19,Application Developer .Net,Calance US,Torrance,,,,,
31,14003,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+skills&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10205797/7998634?src=19,Quantitative Analyst,Addastaff,San Francisco,,,,,
32,14003,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+skills&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10115700c/511250?src=19,Lead .Net Developer,Randstad Technologies,Lenexa,,,,,
33,14003,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+skills&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10115336/723791?src=19,Mobile Application Developer,Powersolv,Rockville,,,,,
34,14003,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+skills&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/amazon20/412842?src=19,Systems Development - AWS Messaging Services,Amazon,Herndon,,,,,
35,14003,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+skills&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/kforcecx/ITAQG1564335?src=19,Data Reporting Programmer / Analyst,Kforce Inc.,New London,,,,,
36,14003,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+skills&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10113579/731504?src=19,Technical Business Analyst,Matlen Silver Group,Charlotte,,,,,
37,14003,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+skills&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/90692381/161008?src=19,Sr. .Net Developer,Veloc Inc.,Dallas,,,,,
38,14003,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+skills&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10135926/4576?src=19,Software Engineer,Crestron Electronics Inc,Plano,,,,,
39,14003,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+skills&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10121436/23633?src=19,Principal Software Architect,Nuance Communications,,,,,,
40,14003,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+skills&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10116288/100416-A?src=19,Sr. Data Engineer,Prokarma,,,,,,
41,14003,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+skills&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10115700c/512721?src=19,Sr. Dev Ops Platform Engineers,Randstad Technologies,NJ,10/18/16,,,,
42,14003,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+skills&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/RTX174582/732445?src=19,C# Developer,Cloudquest Technologies LLC,Addison,,,,,
43,14003,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+skills&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/90918768/731891?src=19,Healthcare Insurance - Data Analyst,Nityo AR,Watertown,,,,,
44,14003,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+skills&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/touchw/475163?src=19,Enterprise Data Architect,Touch World Inc.,Lansing,,,,,
45,14003,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+skills&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/rhalfint/01030-9500199905?src=19,IMMEDIATE Lead Java Developer,Robert Half Technology,Orlando,,,,,
46,14003,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+skills&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/RTL308614/J3K50Y5ZR824DCNKF1T?src=19,Mid-Level .Net Web Developer,Dominion Enterprises,Monroe,,,,,
47,14003,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+skills&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10271304/731802?src=19,Jr. Java developer,Net2Source Inc.,Windsor,,,,,
48,14003,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+skills&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/amazon20/452178?src=19,Software Development Engineer,Amazon,Austin,,,,,
49,14003,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+skills&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10229311/729897?src=19,Production Database Administrator,School Innovations & Achievement,El Dorado Hills,,,,,
50,14003,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+skills&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10198331/OR-1968?src=19,Lead .NET Developer,InfoSmart Technologies Inc,Salem,,,,,
count,firstDocument,lastDocument,nextUrl,resultItemList.detailUrl,resultItemList.jobTitle,resultItemList.company,resultItemList.location,resultItemList.date,,,,,
1,2726,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Basic+math+skills&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/90878372/TE0016?src=19,Automation Tester with WebServices,Zione Solutions LLC,Baltimore,,,,,
2,2726,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Basic+math+skills&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/hcl001APP/691298?src=19,Software Developer,HCL America Inc.,San Francisco,,,,,
3,2726,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Basic+math+skills&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/cxprince/16-11374?src=19,Interactive Intelligence Engineer,Princeton Information Ltd,Tampa,,,,,
4,2726,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Basic+math+skills&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10115700c/514335?src=19,Data Analyst - Business Operations,Randstad Technologies,Long Beach,,,,,
5,2726,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Basic+math+skills&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10407883/344512?src=19,URGENT - Need strong OAM 11gR2 PS2 / PS3 experts with experience on OIM 11gR2 PS2 / PS3,RAAH TECHNOLOGIES INC,Atlanta,,,,,
6,2726,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Basic+math+skills&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10106525/24153222000006302?src=19,Sales Force Effectiveness Consultant,Deloitte,Houston,,,,,
7,2726,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Basic+math+skills&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10115336/723791?src=19,Mobile Application Developer,Powersolv,Rockville,,,,,
8,2726,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Basic+math+skills&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/90692381/161008?src=19,Sr. .Net Developer,Veloc Inc.,Dallas,,,,,
9,2726,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Basic+math+skills&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10135926/4576?src=19,Software Engineer,Crestron Electronics Inc,Plano,,,,,
10,2726,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Basic+math+skills&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/amazon20/452178?src=19,Software Development Engineer,Amazon,Austin,,,,,
11,2726,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Basic+math+skills&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/compexpr/726588?src=19,Customer Service Representative,The CEI Group,Waltham,,,,,
12,2726,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Basic+math+skills&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/RTX1b6efa/4726008?src=19,java developer j2ee developer,TrafficCast International,,,,,,
